,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,kfold
0,35.02,127.79,10.73,38.7,8.57,0.55,12.02,13.41,125.0,0
1,17.14,37.07333333333333,7.37,27.34,32.02,1.72,2.61,8.84,54.0,0
2,34.7,80.13,15.59,27.58,39.46,0.81,9.99,21.39,90.0,0
3,43.55,55.33,24.58,34.87,34.99,2.69,8.23,91.54,121.0,0
4,129.09,275.18,92.87,58.31,55.54,0.54,17.55,31.87,314.0,0
5,96.46,181.49,9.56,9.96,6.33,0.0,95.05,16.01,233.0,0
6,109.44,124.14999999999999,23.24,76.78,31.48,1.9,11.96,20.27,245.0,0
7,36.78,138.91,10.14,37.23,10.9,0.72,13.25,17.24,104.0,0
8,44.39,77.44666666666667,2.88,16.54,31.313333333333333,2.23,35.52,26.23,113.0,0
9,41.42,36.223333333333336,30.0,18.21,30.98,0.0,66.44000000000001,26.786666666666665,77.0,0
10,249.54,72.17666666666666,69.54,96.31,21.336666666666662,2.36,56.84,43.32,388.0,0
11,170.16,238.33,36.04,48.4,34.14,14.17,9.28,37.39,354.0,0
12,59.42,90.44,1.63,12.73,14.39,0.92,20.55,63.08,131.0,0
13,40.28,82.77,4.01,20.12,13.99,1.05,6.03,42.02,85.0,0
14,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
15,23.49,52.0,5.71,12.89,29.99,0.81,5.46,57.91,72.0,0
16,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
17,10.93,103.01333333333332,2.64,9.78,19.64,1.7,1.92,10.45,52.0,0
18,10.41,19.95,0.97,4.91,2.65,0.25,2.15,4.13,109.66666666666667,0
19,40.46,131.87,31.85,26.2,15.21,0.73,9.2,16.56,117.0,0
20,7.97,42.51,39.23,9.58,8.22,1.28,18.27,1.36,85.66666666666667,0
21,52.91,106.4,13.49,15.17,58.31,0.01,4.45,23.6,126.0,0
22,40.78,69.53,4.57,18.13,7.78,0.51,15.35,46.24,75.0,0
23,60.09,199.34,40.91,30.12,13.546666666666667,40.91,40.22,26.52,545.0,0
24,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
25,14.91,29.44,5.89,28.42,10.72,0.51,1.03,11.05,46.0,0
26,23.88,71.03,1.61,9.83,20.97,0.37,12.78,64.94,96.0,0
27,25.9,158.96,40.29,165.62,19.513333333333332,40.29,56.95,37.07,680.0,0
28,151.69,249.81,69.24,59.89,6.829999999999999,1.81,35.59,47.8,292.0,0
29,27.6,39.29,15.53,22.4,28.94,0.0,15.52,19.14,65.0,0
30,213.29,135.59666666666666,20.13,35.7,13.51,1.42,12.72,13.58,396.0,0
31,53.66,69.03,8.75,17.4,42.72,1.11,8.18,33.41,85.0,0
32,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
33,106.45,179.57333333333335,56.46,78.1,15.266666666666666,56.46,83.62,55.5,967.0,0
34,125.98,212.8,62.07,110.25,29.97,1.02,15.6,30.7,264.0,0
35,36.31,77.21,1.47,18.03,4.47,0.52,17.79,42.23,85.0,0
36,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
37,12.18,24.74,37.57,7.14,5.3,0.99,16.62,1.23,51.0,0
38,47.21,82.57333333333334,1.41,8.34,4.783333333333334,5.68,2.26,36.79,223.0,0
39,52.7,148.79,22.32,24.82,25.21,1.21,8.09,20.58,135.0,0
40,43.57,154.48,21.85,6.51,7.05,1.69,35.23,12.4,105.0,0
41,87.03,163.02,22.99,47.1,19.7,1.07,17.75,31.78,208.0,0
42,44.49,163.62,1.17,22.32,7.12,0.53,16.97,67.99,158.0,0
43,41.60333333333333,42.53,2.27,13.85,16.63,5.39,2.95,21.35,61.666666666666664,0
44,26.61,66.58,14.66,9.77,8.03,0.72,7.78,19.93,85.0,0
45,49.42,175.39,15.74,48.55,35.12,5.03,9.96,72.89,289.0,0
46,60.92,155.57,8.26,32.52,23.64,0.17,16.51,53.34,165.0,0
47,23.81,79.53666666666668,4.01,6.21,5.42,0.0,26.42,32.79,47.0,0
48,44.14,66.64,25.27,32.24,3.39,0.84,1.96,14.33,79.0,0
49,18.24,39.51,7.14,9.02,22.95,0.33,15.69,24.136666666666667,78.66666666666667,0
50,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
51,45.64,44.89,7.06,28.96,24.8,0.73,5.29,24.69,76.0,0
52,124.61,188.68,57.4,57.63,26.71,1.25,8.98,16.81,242.0,0
53,29.4,61.49,5.56,13.63,0.77,0.75,5.03,68.2,85.0,0
54,40.0,158.53333333333333,6.3,9.02,7.8566666666666665,1.09,4.13,50.48,74.0,0
55,81.18,97.96,2.98,0.67,11.17,1.28,5.4,44.62,227.0,0
56,22.34,42.23,149.32,3.0499999999999994,1.33,0.78,24.68,1.39,133.0,0
57,27.73,41.28,145.4,3.0499999999999994,1.6,0.75,25.01,1.39,129.0,0
58,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
59,42.35,59.01,1.97,10.23,6.27,1.25,3.97,7.66,72.0,0
60,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
61,49.03,122.91,15.45,18.11,11.81,0.62,67.11333333333333,22.24,111.0,0
62,29.96,44.123333333333335,9.26,11.94,8.42,0.81,7.2,13.63,106.0,0
63,144.06,392.33,9.04,5.82,6.04,4.25,32.94,10.61,353.0,0
64,43.5,92.31,5.32,30.98,24.94,0.65,11.63,47.5,100.0,0
65,115.96,280.24,50.19,55.44,33.54,1.61,17.96,44.92,253.0,0
66,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
67,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
68,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
69,29.44,112.15,2.98,30.64,14.25,0.78,10.44,78.11,124.0,0
70,12.24,28.73,2.97,10.15,2.9,0.96,6.78,27.94,62.0,0
71,12.79,48.71,6.63,30.6,6.12,0.91,9.02,42.0,63.0,0
72,29.33,67.08,11.54,39.1,11.21,0.58,15.11,43.64,80.0,0
73,53.46,108.55,23.92,13.16,45.85,0.84,9.13,9.92,100.0,0
74,123.38,233.26,12.64,53.99,20.14,1.48,17.97,52.2,284.0,0
75,79.58,162.58,44.31,35.77,45.64666666666667,2.18,9.06,25.48,159.0,0
76,208.26,300.36,42.27,24.33,24.27,1.61,13.5,18.58,357.0,0
77,109.91,302.02,44.86,67.76,34.41,0.83,34.97,45.95,317.0,0
78,33.45,83.27,10.07,28.19,14.14,0.53,6.01,20.47,75.0,0
79,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
80,82.39,222.71,53.19,45.09,22.95,1.5,11.8,53.1,290.0,0
81,61.89,98.66,2.51,9.89,5.75,0.08,13.63,72.82,124.0,0
82,64.61,198.38,48.83,15.93,5.25,0.96,10.4,18.23,154.0,0
83,78.12,255.33,10.73,8.96,12.24,0.86,4.96,30.83,199.0,0
84,53.76666666666667,84.74,7.79,8.19,6.67,0.39,86.71,38.2,85.66666666666667,0
85,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
86,92.21,136.66,28.33,44.07,21.68,1.38,5.9,54.15,174.0,0
87,35.01,74.36,10.46,29.5,14.58,0.48,5.17,25.43,69.0,0
88,55.72666666666667,148.21,8.43,13.43,37.42,1.1,6.27,31.08,121.66666666666667,0
89,25.4,83.38,2.76,34.09,13.13,0.54,10.4,43.27,100.0,0
90,41.25,254.96,17.11,0.53,3.17,0.56,5.04,29.4,85.66666666666667,0
91,80.7,62.026666666666664,4.96,25.73,15.29,0.88,7.33,22.11,157.0,0
92,76.45,188.84,16.74,58.72,12.7,0.77,16.64,36.6,157.0,0
93,135.38,236.15,30.25,80.76,35.79,1.36,37.35,89.38,289.0,0
94,30.76,163.94333333333333,2.72,14.14,7.796666666666667,2.72,43.62,54.78,118.0,0
95,26.13,60.44,8.3,22.94,19.43,0.82,27.0,30.84,59.0,0
96,46.06,87.11,2.7,11.25,36.8,0.62,6.88,11.38,101.0,0
97,2.17,4.57,11.64,0.22,16.06,0.19,12.61,2.8,19.0,0
98,21.15,72.04,1.51,4.87,12.22,0.52,9.79,50.76,88.0,0
99,187.13,180.58,19.53,45.69,10.056666666666667,1.19,57.38333333333333,82.77,348.0,0
100,22.51,54.11,6.53,20.95,9.79,0.46,3.41,19.96,54.0,0
101,62.83,128.2,30.87,15.52,16.85,0.6,13.58,19.07,138.0,0
102,18.06,64.30666666666667,30.66,6.866666666666666,7.39,2.69,28.83,4.31,92.33333333333333,0
103,170.67,83.7,9.12,21.82,10.056666666666667,0.9,64.19333333333334,37.75,363.0,0
104,279.32,1.3399999999999999,57.92,24.69,22.873333333333335,2.32,5.42,10.85,402.0,0
105,56.57,131.66,8.83,18.2,8.42,0.68,2.95,17.41,95.0,0
106,57.27,189.32,10.44,31.09,26.07,0.94,12.22,58.0,195.0,0
107,97.55,211.96,35.92,19.24,27.213333333333335,1.61,63.0,15.85,204.0,0
108,203.07,299.17,60.9,24.22,24.88,1.81,13.7,18.6,367.0,0
109,58.49,90.01666666666667,4.21,15.22,57.02,2.68,11.19,49.07,144.0,0
110,26.55,63.78,4.25,12.23,40.59,0.58,8.55,73.49,121.0,0
111,73.62,209.75,37.52,58.59,13.77,1.27,6.94,45.51,153.0,0
112,55.3,72.17666666666668,5.41,12.14,64.06,0.97,15.23,45.84,120.0,0
113,7.97,33.2,4.26,6.48,8.66,0.61,6.01,11.52,40.0,0
114,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
115,56.24,65.28333333333333,5.71,9.88,139.37,1.37,4.05,47.29,135.0,0
116,21.61,55.67,4.94,18.35,16.15,0.33,9.3,19.94,62.0,0
117,91.39,144.06,10.31,54.18,14.78,0.9,16.7,56.56,171.0,0
118,19.45,25.87,5.72,10.41,50.01,0.83,8.12,25.0,61.0,0
119,16.49,30.45,0.77,3.69,1.83,0.89,1.17,36.25,63.0,0
120,94.38,103.95,3.06,41.64,20.96,1.44,5.84,71.56,186.0,0
121,80.83,113.23,9.04,16.65,10.55,1.21,8.87,34.37,218.0,0
122,29.2,55.32,13.75,10.56,9.34,0.6,10.52,27.3,61.0,0
123,32.57,83.68,2.85,25.25,13.47,0.83,5.81,45.54,93.0,0
124,15.08,29.63,9.97,18.83,11.23,0.65,4.26,17.14,53.0,0
125,50.75666666666667,44.303333333333335,6.8,7.723333333333334,42.36333333333334,0.0,4.506666666666667,31.64333333333333,144.0,0
126,130.82,203.54,27.73,45.12,37.73,1.3,9.44,27.25,255.0,0
127,17.64,80.23,12.17,46.1,26.78,0.95,3.89,29.13,82.0,0
128,67.7,117.86,6.22,44.05,20.5,0.98,6.91,51.42,119.0,0
129,175.8,67.77,11.5,19.53,21.279999999999998,0.48,12.93,20.69,336.0,0
130,130.42,216.35,21.45,28.35,43.46,3.14,17.84,9.94,240.0,0
131,25.02,56.96,8.64,31.44,15.21,0.92,5.38,50.51,102.0,0
132,78.29,143.57,13.45,40.06,19.74,0.85,14.0,51.04,167.0,0
133,46.96,59.03666666666667,6.66,30.69,21.95,1.16,5.38,29.37,136.0,0
134,36.63,53.67,8.77,23.47,32.77,0.9,5.63,38.45,74.0,0
135,73.03,50.223333333333336,12.32,18.13,99.27,0.19,1.44,33.04666666666667,79.33333333333333,0
136,51.63,130.55,27.48,156.06,20.94,27.48,109.13,52.03,459.0,0
137,31.97,36.42333333333333,9.5,19.62,16.189999999999998,2.08,4.62,22.33,227.0,0
138,34.92,75.03,8.97,8.77,33.28,0.65,9.5,24.33,103.0,0
139,41.19,60.47,4.23,19.98,6.56,0.8,3.94,90.99,66.0,0
140,38.2,107.83,6.13,33.87,13.87,0.98,31.97,57.54,111.0,0
141,43.18,71.13333333333333,12.31,15.87,67.74,1.81,6.42,27.51,128.0,0
142,40.39,41.06333333333333,10.19,16.66,69.9,0.83,11.98,4.89,71.0,0
143,139.7,130.96333333333334,30.61,28.4,14.346666666666666,30.61,33.79,73.6,660.0,0
144,426.71,83.54666666666667,20.03,7.84,19.91,2.08,32.46,33.36333333333334,481.0,0
145,13.76,25.64,79.03,8.93,7.34,1.02,13.07,1.3,91.0,0
146,19.03,49.62,23.91,30.55,23.55,0.83,7.87,11.82,74.0,0
147,240.11,54.21666666666667,4.986666666666667,22.156666666666666,10.100000000000001,0.51,3.32,48.28,273.0,0
148,96.26,75.83999999999999,5.91,11.62,9.663333333333334,0.48,3.13,37.77,271.0,0
149,6.76,34.75,18.0,10.5,7.09,1.47,37.2,0.45,77.0,0
150,47.59,98.57,11.58,15.25,27.89,0.0,11.06,19.74,85.66666666666667,0
151,38.06,159.03,4.67,29.1,17.77,0.2,8.75,37.34,142.0,0
152,34.8,75.58,14.26,8.64,9.16,1.0,17.25,25.44,77.0,0
153,36.24,61.92,15.7,11.35,6.99,1.77,34.1,12.4,80.0,0
154,55.2,123.95666666666669,6.68,27.6,22.906666666666666,1.8,5.74,43.01,106.0,0
155,56.51,106.20666666666666,5.66,15.95,6.56,0.1,5.13,54.72,125.0,0
156,56.346666666666664,155.76000000000002,14.05,14.44,114.96,0.9,7.34,29.33,208.33333333333334,0
157,78.29666666666667,155.76000000000002,2.55,6.53,11.93,0.34,1.85,43.84,132.33333333333334,0
158,47.44,93.47000000000001,6.93,40.65,9.716666666666667,0.88,6.18,13.03,72.0,0
159,28.26,44.120000000000005,9.83,27.73,29.67,1.08,6.31,12.88,78.0,0
160,58.0,72.17666666666668,24.5,18.1,22.906666666666666,0.66,6.62,39.53666666666667,86.0,0
161,27.52,52.67,8.47,9.0,10.12,0.49,4.6,14.89,53.0,0
162,97.28,100.05666666666666,15.53,40.02,37.65,1.04,5.1,20.68,226.0,0
163,35.57,60.1,26.1,37.6,15.03,1.14,4.19,34.78,88.0,0
164,68.48,119.88,3.5,38.85,18.09,0.77,7.52,42.62,126.0,0
165,79.18,185.39,74.38,5.2,9.82,0.83,57.38333333333333,33.58,179.0,0
166,76.71,162.07,31.83,43.56,22.54,1.08,10.12,38.7,151.0,0
167,51.51,111.28,20.08,57.93,2.03,1.07,12.3,26.53,105.0,0
168,34.33,103.25,1.65,6.93,2.47,1.02,2.85,41.05,100.0,0
169,45.61,52.74333333333333,7.42,16.8,35.7,0.8,3.77,25.99,92.0,0
170,24.46,46.330000000000005,8.45,10.99,27.13,8.45,12.59,44.55,220.0,0
171,10.32,51.36,18.55,23.99,8.48,0.11,3.58,10.7,48.0,0
172,16.49,33.07,0.7,3.0,1.86,0.85,1.42,33.96,56.0,0
173,8.1,15.83,2.78,8.58,11.88,0.77,8.72,14.52,50.0,0
174,65.03,212.32,9.19,21.35,16.82,0.71,11.54,42.51,175.0,0
175,84.4,234.82,57.09,73.67,63.38,0.39,24.14,31.95,220.0,0
176,177.24,65.20333333333333,11.75,30.53,1.07,1.73,12.27,13.55,365.0,0
177,23.17,46.71,8.87,10.75,5.65,0.68,8.07,25.61,49.0,0
178,173.33,178.48333333333335,14.07,14.34,19.473333333333333,4.04,6.95,64.96,327.0,0
179,36.77,19.613333333333333,6.95,11.8,9.913333333333334,0.0,2.08,9.38,51.0,0
180,137.28,93.47,7.99,7.93,7.42,1.03,8.39,36.15,316.0,0
181,31.08,50.52,1.24,11.81,10.65,0.26,5.12,29.4,110.0,0
182,52.26,203.43,50.54,36.41,9.663333333333334,1.64,13.66,38.51,132.0,0
183,52.82666666666666,145.01999999999998,23.083333333333332,37.446666666666665,8.06,0.0,6.883333333333333,21.113333333333333,111.66666666666667,0
184,54.00333333333333,139.75,33.31,16.97,28.223333333333333,1.48,8.45,10.06,107.33333333333333,0
185,28.17,74.02999999999999,4.91,17.13,5.01,9.13,3.98,23.52,156.0,0
186,118.57,205.43,33.37,51.82,36.16,1.18,12.08,33.75,277.0,0
187,125.01,126.72666666666667,27.57,49.83,49.16,1.58,6.08,37.67,296.0,0
188,38.0,53.97,9.11,7.64,4.54,0.25,12.59,4.85,65.0,0
189,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
190,76.52,97.08333333333333,12.07,33.34,30.27,0.3,9.43,36.23,207.0,0
191,40.37,98.62666666666667,21.09,1.51,6.84,1.87,8.63,6.1,118.0,0
192,25.27,32.08,6.86,5.35,8.21,1.18,10.92,23.45,66.0,0
193,34.96,54.326666666666675,12.79,14.19,23.99,1.75,9.58,31.38,147.0,0
194,73.89,74.25,4.5,53.74,8.33,4.5,46.31,59.52,214.0,0
195,19.28,49.22,7.39,7.91,7.1,0.65,6.65,40.33,70.0,0
196,76.57,74.25,4.06,15.11,48.26,2.33,10.04,33.37,149.0,0
197,73.23,74.25,11.67,61.01,36.16,0.5,9.89,32.0,164.0,0
198,13.18,50.34,4.75,18.79,25.06,0.58,5.3,10.63,46.0,0
199,71.79,119.6,73.72,59.63,21.6,1.4,4.93,14.14,159.0,0
200,47.03,66.2,7.86,7.82,6.55,1.37,8.97,44.54,118.0,0
201,82.3,178.74,13.38,52.38,17.8,1.44,22.17,59.06,193.0,0
202,29.09,28.11,0.61,59.11,8.42,0.59,7.04,37.5,72.0,0
203,140.81,72.17666666666668,13.76,33.39,42.61,0.73,15.73,40.57,297.0,0
204,38.71,88.47,10.39,16.11,9.816666666666668,10.39,34.63,23.56,483.0,0
205,46.28,85.5,2.89,23.71,11.51,0.71,7.21,66.6,82.0,0
206,42.01,99.96666666666665,11.51,28.11,11.25,0.74,5.51,11.97,75.0,0
207,75.46,144.81,8.76,30.6,11.56,0.31,5.43,57.92,151.0,0
208,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
209,200.33,311.58,87.59,68.28,56.75,2.32,12.34,29.47,371.0,0
210,59.81,72.64,4.93,7.7,8.42,0.17,4.72,14.07,94.0,0
211,138.4,238.01000000000002,134.85,141.97,26.326666666666664,134.85,127.68,25.63,1526.0,0
212,42.31,36.64333333333333,7.9,15.52,8.68,0.19,8.66,17.92,74.0,0
213,35.37,94.07,10.95,26.88,12.5,0.74,6.52,19.06,90.0,0
214,19.09,89.67,22.92,12.89,12.273333333333333,1.77,23.3,12.82,90.0,0
215,73.75,146.96,24.06,11.4,9.22,0.0,33.57,41.91,121.0,0
216,20.35,56.42,3.97,19.28,28.92,0.52,8.82,18.38,67.0,0
217,21.86,49.71,21.28,42.23,11.7,0.48,6.46,7.68,76.0,0
218,55.51,20.853333333333335,5.8,7.36,127.6,0.67,4.16,22.65,113.0,0
219,69.63,101.4,8.69,8.85,6.32,0.6033333333333334,4.94,26.34,136.0,0
220,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
221,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
222,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
223,158.8,79.92999999999999,9.03,19.94,7.9,1.52,15.12,11.28,315.0,0
224,10.16,14.63,11.58,0.25,18.64,0.27,7.6,0.12,19.0,0
225,222.5,364.36,44.43,57.37,4.173333333333334,2.01,2.61,36.28,381.0,0
226,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
227,147.24,333.81,73.26,35.12,25.13,2.05,59.84,29.6,320.0,0
228,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
229,198.35,187.15666666666667,30.96,72.24,44.39333333333334,2.26,53.72,24.38,396.0,0
230,48.17,65.05,0.65,8.0,8.42,0.65,18.99,7.97,93.0,0
231,33.0,34.84,10.66,11.79,22.99,1.18,12.52,28.49,94.0,0
232,47.75,75.74,59.83,1.72,10.8,1.39,3.51,12.946666666666667,96.0,0
233,69.72,122.47,4.28,28.88,10.83,0.84,5.33,93.69,176.0,0
234,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
235,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
236,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
237,28.49,108.35,16.93,7.97,12.0,0.75,16.73,32.52,103.0,0
238,227.28,347.63,70.6,59.7,68.22,1.7,25.54,61.36,399.0,0
239,20.63,240.43,9.07,9.8,6.95,0.38,2.14,36.6,184.0,0
240,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
241,45.0,116.11,66.58,17.36,15.63,1.37,10.03,36.84,149.0,0
242,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
243,34.57,68.51,6.07,26.2,26.92,0.65,6.7,22.0,86.0,0
244,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
245,119.08,196.77,18.38,62.8,24.0,0.0,8.55,66.54,253.0,0
246,32.83,77.01,10.61,26.84,32.14,0.9,8.72,32.4,99.0,0
247,65.73,101.48,5.396666666666667,19.189999999999998,43.676666666666655,0.0,66.44000000000001,32.20666666666666,83.66666666666667,0
248,39.97,81.66666666666667,7.15,32.39,14.166666666666666,7.15,30.7,36.08,219.0,0
249,152.61,213.98,48.82,58.53,51.88,1.02,23.09,30.49,310.0,0
250,30.39,76.25,6.73,23.04,13.05,0.76,4.77,30.97,65.0,0
251,22.51,71.44,69.66,13.75,6.57,0.56,5.84,37.65,138.0,0
252,105.02,240.52,14.64,50.77,48.53,1.48,13.98,126.55,256.0,0
253,140.88,72.17666666666668,6.11,76.05,45.64666666666667,6.11,130.2,26.06,313.0,0
254,52.07,153.43,5.09,11.54,3.78,0.6,89.91,31.7,117.0,0
255,73.35000000000001,361.07,15.75,12.83,6.98,0.38,145.88,24.94,264.0,0
256,165.76,268.35,60.14,70.14,57.73,1.77,24.22,68.58,312.0,0
257,111.45,254.27,18.26,20.54,21.336666666666662,0.61,8.12,43.13,230.0,0
258,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
259,33.98,84.18,13.91,20.67,5.62,0.7,6.02,1.2,75.0,0
260,46.26,49.81,10.26,0.45,31.28,0.47,5.66,2.97,64.0,0
261,30.58,83.52,40.31,6.79,8.29,1.24,31.3,0.38,76.0,0
262,161.14,44.06666666666666,4.75,26.25,10.15,1.37,5.26,59.13,327.0,0
263,29.8,24.1,9.46,19.87,16.36,1.08,4.42,47.02,101.0,0
264,123.44,87.20333333333333,15.19,16.92,80.43333333333332,8.69,5.91,32.81,319.0,0
265,31.5,134.85,4.93,29.7,18.13,0.26,8.51,17.19,118.0,0
266,33.88,53.64,22.01,13.79,27.74,0.0,5.84,5.17,70.0,0
267,38.92,91.55,15.97,39.07,26.28,1.01,15.05,50.12,104.0,0
268,83.93333333333332,162.35999999999999,6.27,35.7,140.02,17.62,41.38333333333333,29.49,196.66666666666666,0
269,47.13,149.6,11.63,41.97,20.16,0.67,10.37,24.9,126.0,0
270,42.04,103.01,19.01,34.62,34.95,1.07,9.64,34.34,119.0,0
271,36.62,66.55,3.65,31.87,26.55,0.46,5.21,25.59,80.0,0
272,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
273,166.85,132.37,17.93,43.3,11.020000000000001,17.93,79.71,53.44,616.0,0
274,71.78,157.84,16.8,11.13,13.4,1.17,33.19,19.86,126.0,0
275,72.08,160.38,26.59,27.11,8.02,0.01,1.97,9.16,154.0,0
276,77.87,60.25,0.11,55.2,3.78,1.05,21.09,49.59,170.0,0
277,36.20333333333333,310.64,6.56,7.69,6.44,0.0,2.3333333333333335,17.34,244.0,0
278,116.02,143.84,13.46,25.7,18.66,0.75,14.37,73.03,153.0,0
279,39.98,96.85666666666668,4.04,12.56,20.043333333333333,2.75,42.87,19.56,160.0,0
280,39.88,91.10666666666667,12.31,22.05,9.716666666666667,0.94,6.65,21.89,111.0,0
281,42.87,203.68,14.32,12.38,6.85,1.79,25.03,7.36,170.0,0
282,40.72,132.73,14.55,44.74,26.04,0.65,3.63,20.32,101.0,0
283,72.06,342.51666666666665,24.72,59.1,28.223333333333333,24.72,32.64,1.26,442.0,0
284,42.56,55.96,0.68,42.92,8.42,0.55,8.88,33.67,66.0,0
285,30.71,133.62,3.18,6.49,124.23,1.18,5.23,72.85999999999999,103.0,0
286,46.71,162.61,13.82,15.61,6.43,1.37,25.03,8.7,119.0,0
287,15.2,35.43,1.94,10.9,4.31,0.95,6.68,36.52,73.0,0
288,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
289,31.93,63.83,2.43,9.23,11.25,0.72,6.51,43.88,74.0,0
290,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
291,21.61,23.03,0.66,60.16,10.18,0.58,6.16,23.1,85.66666666666667,0
292,63.22,121.42,4.38,39.4,19.82,0.51,7.95,51.15,157.0,0
293,45.12,94.43,4.42,44.87,18.23,0.55,6.81,26.53,101.0,0
294,105.68,134.27666666666667,22.75,44.77,29.81,1.53,7.82,26.51,265.0,0
295,42.03666666666667,143.75,6.96,7.27,6.57,0.34,30.0,20.77,121.0,0
296,31.85,118.47,9.1,57.8,10.22,0.71,27.14,26.32,115.0,0
297,116.85,115.13,42.73,59.83,30.22,0.51,11.88,25.02,231.0,0
298,33.83,53.04,10.14,7.82,26.326666666666664,10.14,17.93,13.9,241.0,0
299,16.89,30.98,2.61,6.37,10.19,0.39,6.75,54.84,62.0,0
300,17.97,50.49,2.05,12.1,10.92,0.65,11.68,30.15,46.0,0
301,14.95,25.62,1.98,17.22,22.01,2.68,1.46,9.51,157.0,0
302,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
303,76.46,199.04,30.4,37.4,34.27,1.85,19.45,42.24,191.0,0
